"","Entity","Year","Disasters","Deaths"
"671","Anguilla",2000,"GlacialLakeOutbursts",0
"672","Anguilla",2010,"Drought",0
"673","Anguilla",2010,"Earthquakes",0
"674","Anguilla",2010,"VolcanicActivities",0
"675","Anguilla",2010,"Floods",0
"676","Anguilla",2010,"MassMovements",0
"677","Anguilla",2010,"Storms",0.4
"678","Anguilla",2010,"Landslides",0
"679","Anguilla",2010,"Fog",0
"680","Anguilla",2010,"Wildfires",0
"681","Anguilla",2010,"ExtremeTemperature",0
"682","Anguilla",2010,"GlacialLakeOutbursts",0
"683","Antigua and Barbuda",1950,"Drought",0
"684","Antigua and Barbuda",1950,"Earthquakes",0
"685","Antigua and Barbuda",1950,"VolcanicActivities",0
"686","Antigua and Barbuda",1950,"Floods",0
"687","Antigua and Barbuda",1950,"MassMovements",0
"688","Antigua and Barbuda",1950,"Storms",0.2
"689","Antigua and Barbuda",1950,"Landslides",0
"690","Antigua and Barbuda",1950,"Fog",0
"691","Antigua and Barbuda",1950,"Wildfires",0
"692","Antigua and Barbuda",1950,"ExtremeTemperature",0
"693","Antigua and Barbuda",1950,"GlacialLakeOutbursts",0
"694","Antigua and Barbuda",1960,"Drought",0
"695","Antigua and Barbuda",1960,"Earthquakes",0
"696","Antigua and Barbuda",1960,"VolcanicActivities",0
"697","Antigua and Barbuda",1960,"Floods",0
"698","Antigua and Barbuda",1960,"MassMovements",0
"699","Antigua and Barbuda",1960,"Storms",0.2
"700","Antigua and Barbuda",1960,"Landslides",0
"701","Antigua and Barbuda",1960,"Fog",0
"702","Antigua and Barbuda",1960,"Wildfires",0
"703","Antigua and Barbuda",1960,"ExtremeTemperature",0
"704","Antigua and Barbuda",1960,"GlacialLakeOutbursts",0
"705","Antigua and Barbuda",1970,"Drought",0
"706","Antigua and Barbuda",1970,"Earthquakes",0
"707","Antigua and Barbuda",1970,"VolcanicActivities",0
"708","Antigua and Barbuda",1970,"Floods",0
"709","Antigua and Barbuda",1970,"MassMovements",0
"710","Antigua and Barbuda",1970,"Storms",0
"711","Antigua and Barbuda",1970,"Landslides",0
"712","Antigua and Barbuda",1970,"Fog",0
"713","Antigua and Barbuda",1970,"Wildfires",0
"714","Antigua and Barbuda",1970,"ExtremeTemperature",0
"715","Antigua and Barbuda",1970,"GlacialLakeOutbursts",0
"716","Antigua and Barbuda",1980,"Drought",0
"717","Antigua and Barbuda",1980,"Earthquakes",0
"718","Antigua and Barbuda",1980,"VolcanicActivities",0
"719","Antigua and Barbuda",1980,"Floods",0
"720","Antigua and Barbuda",1980,"MassMovements",0
"721","Antigua and Barbuda",1980,"Storms",0.2
"722","Antigua and Barbuda",1980,"Landslides",0
"723","Antigua and Barbuda",1980,"Fog",0
"724","Antigua and Barbuda",1980,"Wildfires",0
"725","Antigua and Barbuda",1980,"ExtremeTemperature",0
"726","Antigua and Barbuda",1980,"GlacialLakeOutbursts",0
"727","Antigua and Barbuda",1990,"Drought",0
"728","Antigua and Barbuda",1990,"Earthquakes",0
"729","Antigua and Barbuda",1990,"VolcanicActivities",0
"730","Antigua and Barbuda",1990,"Floods",0
"731","Antigua and Barbuda",1990,"MassMovements",0
"732","Antigua and Barbuda",1990,"Storms",0.6
"733","Antigua and Barbuda",1990,"Landslides",0
"734","Antigua and Barbuda",1990,"Fog",0
"735","Antigua and Barbuda",1990,"Wildfires",0
"736","Antigua and Barbuda",1990,"ExtremeTemperature",0
"737","Antigua and Barbuda",1990,"GlacialLakeOutbursts",0
"738","Antigua and Barbuda",2000,"Drought",0
"739","Antigua and Barbuda",2000,"Earthquakes",0
"740","Antigua and Barbuda",2000,"VolcanicActivities",0
"741","Antigua and Barbuda",2000,"Floods",0
"742","Antigua and Barbuda",2000,"MassMovements",0
"743","Antigua and Barbuda",2000,"Storms",0
"744","Antigua and Barbuda",2000,"Landslides",0
"745","Antigua and Barbuda",2000,"Fog",0
"746","Antigua and Barbuda",2000,"Wildfires",0
"747","Antigua and Barbuda",2000,"ExtremeTemperature",0
"748","Antigua and Barbuda",2000,"GlacialLakeOutbursts",0
"749","Antigua and Barbuda",2010,"Drought",0
"750","Antigua and Barbuda",2010,"Earthquakes",0
"751","Antigua and Barbuda",2010,"VolcanicActivities",0
"752","Antigua and Barbuda",2010,"Floods",0
"753","Antigua and Barbuda",2010,"MassMovements",0
"754","Antigua and Barbuda",2010,"Storms",0.1
"755","Antigua and Barbuda",2010,"Landslides",0
"756","Antigua and Barbuda",2010,"Fog",0
"757","Antigua and Barbuda",2010,"Wildfires",0
"758","Antigua and Barbuda",2010,"ExtremeTemperature",0
"759","Antigua and Barbuda",2010,"GlacialLakeOutbursts",0
"760","Argentina",1920,"Drought",0
"761","Argentina",1920,"Earthquakes",40
"762","Argentina",1920,"VolcanicActivities",0
"763","Argentina",1920,"Floods",0
"764","Argentina",1920,"MassMovements",0
"765","Argentina",1920,"Storms",0
"766","Argentina",1920,"Landslides",0
"767","Argentina",1920,"Fog",0
"768","Argentina",1920,"Wildfires",0
"769","Argentina",1920,"ExtremeTemperature",0
"770","Argentina",1920,"GlacialLakeOutbursts",0
"771","Argentina",1930,"Drought",0
"772","Argentina",1930,"Earthquakes",0
"773","Argentina",1930,"VolcanicActivities",0
"774","Argentina",1930,"Floods",0
"775","Argentina",1930,"MassMovements",0
"776","Argentina",1930,"Storms",0
"777","Argentina",1930,"Landslides",0
"778","Argentina",1930,"Fog",0
"779","Argentina",1930,"Wildfires",0
"780","Argentina",1930,"ExtremeTemperature",0
"781","Argentina",1930,"GlacialLakeOutbursts",0
"782","Argentina",1940,"Drought",0
"783","Argentina",1940,"Earthquakes",1000
"784","Argentina",1940,"VolcanicActivities",0
"785","Argentina",1940,"Floods",0
"786","Argentina",1940,"MassMovements",0
"787","Argentina",1940,"Storms",0
"788","Argentina",1940,"Landslides",0
"789","Argentina",1940,"Fog",0
"790","Argentina",1940,"Wildfires",0
"791","Argentina",1940,"ExtremeTemperature",0
"792","Argentina",1940,"GlacialLakeOutbursts",0
"793","Argentina",1950,"Drought",0
"794","Argentina",1950,"Earthquakes",0
"795","Argentina",1950,"VolcanicActivities",0
"796","Argentina",1950,"Floods",36
"797","Argentina",1950,"MassMovements",0
"798","Argentina",1950,"Storms",0
"799","Argentina",1950,"Landslides",0
"800","Argentina",1950,"Fog",0
"801","Argentina",1950,"Wildfires",0
"802","Argentina",1950,"ExtremeTemperature",0
"803","Argentina",1950,"GlacialLakeOutbursts",0
"804","Argentina",1960,"Drought",0
"805","Argentina",1960,"Earthquakes",0
"806","Argentina",1960,"VolcanicActivities",0
"807","Argentina",1960,"Floods",11.8
"808","Argentina",1960,"MassMovements",0
"809","Argentina",1960,"Storms",0
"810","Argentina",1960,"Landslides",4.5
"811","Argentina",1960,"Fog",0
"812","Argentina",1960,"Wildfires",0
"813","Argentina",1960,"ExtremeTemperature",0
"814","Argentina",1960,"GlacialLakeOutbursts",0
"815","Argentina",1970,"Drought",0
"816","Argentina",1970,"Earthquakes",7
"817","Argentina",1970,"VolcanicActivities",0
"818","Argentina",1970,"Floods",3.6
"819","Argentina",1970,"MassMovements",0
"820","Argentina",1970,"Storms",18.5
"821","Argentina",1970,"Landslides",0
"822","Argentina",1970,"Fog",0
"823","Argentina",1970,"Wildfires",0
"824","Argentina",1970,"ExtremeTemperature",10
"825","Argentina",1970,"GlacialLakeOutbursts",0
"826","Argentina",1980,"Drought",0
"827","Argentina",1980,"Earthquakes",0.6
"828","Argentina",1980,"VolcanicActivities",0
"829","Argentina",1980,"Floods",10.6
"830","Argentina",1980,"MassMovements",0
"831","Argentina",1980,"Storms",0.2
"832","Argentina",1980,"Landslides",3
"833","Argentina",1980,"Fog",0
"834","Argentina",1980,"Wildfires",0
"835","Argentina",1980,"ExtremeTemperature",0
"836","Argentina",1980,"GlacialLakeOutbursts",0
"837","Argentina",1990,"Drought",0
"838","Argentina",1990,"Earthquakes",0
"839","Argentina",1990,"VolcanicActivities",0
"840","Argentina",1990,"Floods",8.5
"841","Argentina",1990,"MassMovements",0
"842","Argentina",1990,"Storms",2.1
"843","Argentina",1990,"Landslides",0
"844","Argentina",1990,"Fog",0
"845","Argentina",1990,"Wildfires",2.4
"846","Argentina",1990,"ExtremeTemperature",0
"847","Argentina",1990,"GlacialLakeOutbursts",0
"848","Argentina",2000,"Drought",0
"849","Argentina",2000,"Earthquakes",0
"850","Argentina",2000,"VolcanicActivities",0
"851","Argentina",2000,"Floods",7.3
"852","Argentina",2000,"MassMovements",0
"853","Argentina",2000,"Storms",5.7
"854","Argentina",2000,"Landslides",0.4
"855","Argentina",2000,"Fog",0
"856","Argentina",2000,"Wildfires",0.8
"857","Argentina",2000,"ExtremeTemperature",4.3
"858","Argentina",2000,"GlacialLakeOutbursts",0
"859","Argentina",2010,"Drought",0.8
"860","Argentina",2010,"Earthquakes",0
"861","Argentina",2010,"VolcanicActivities",0
"862","Argentina",2010,"Floods",7.9
"863","Argentina",2010,"MassMovements",0
"864","Argentina",2010,"Storms",3.3
"865","Argentina",2010,"Landslides",2.4
"866","Argentina",2010,"Fog",0
"867","Argentina",2010,"Wildfires",0
"868","Argentina",2010,"ExtremeTemperature",4.2
"869","Argentina",2010,"GlacialLakeOutbursts",0
"870","Armenia",1930,"Drought",0
"871","Armenia",1930,"Earthquakes",289
"872","Armenia",1930,"VolcanicActivities",0
"873","Armenia",1930,"Floods",0
"874","Armenia",1930,"MassMovements",0
"875","Armenia",1930,"Storms",0
"876","Armenia",1930,"Landslides",0
"877","Armenia",1930,"Fog",0
"878","Armenia",1930,"Wildfires",0
"879","Armenia",1930,"ExtremeTemperature",0
"880","Armenia",1930,"GlacialLakeOutbursts",0
"881","Armenia",1940,"Drought",0
"882","Armenia",1940,"Earthquakes",0
"883","Armenia",1940,"VolcanicActivities",0
"884","Armenia",1940,"Floods",0
"885","Armenia",1940,"MassMovements",0
"886","Armenia",1940,"Storms",0
"887","Armenia",1940,"Landslides",0
"888","Armenia",1940,"Fog",0
"889","Armenia",1940,"Wildfires",0
"890","Armenia",1940,"ExtremeTemperature",0
"891","Armenia",1940,"GlacialLakeOutbursts",0
"892","Armenia",1950,"Drought",0
"893","Armenia",1950,"Earthquakes",0
"894","Armenia",1950,"VolcanicActivities",0
"895","Armenia",1950,"Floods",0
"896","Armenia",1950,"MassMovements",0
"897","Armenia",1950,"Storms",0
"898","Armenia",1950,"Landslides",0
"899","Armenia",1950,"Fog",0
"900","Armenia",1950,"Wildfires",0
"901","Armenia",1950,"ExtremeTemperature",0
"902","Armenia",1950,"GlacialLakeOutbursts",0
"903","Armenia",1960,"Drought",0
"904","Armenia",1960,"Earthquakes",0
"905","Armenia",1960,"VolcanicActivities",0
"906","Armenia",1960,"Floods",0
"907","Armenia",1960,"MassMovements",0
"908","Armenia",1960,"Storms",0
"909","Armenia",1960,"Landslides",0
"910","Armenia",1960,"Fog",0
"911","Armenia",1960,"Wildfires",0
"912","Armenia",1960,"ExtremeTemperature",0
"913","Armenia",1960,"GlacialLakeOutbursts",0
"914","Armenia",1970,"Drought",0
"915","Armenia",1970,"Earthquakes",0
"916","Armenia",1970,"VolcanicActivities",0
"917","Armenia",1970,"Floods",0
"918","Armenia",1970,"MassMovements",0
"919","Armenia",1970,"Storms",0
"920","Armenia",1970,"Landslides",0
"921","Armenia",1970,"Fog",0
"922","Armenia",1970,"Wildfires",0
"923","Armenia",1970,"ExtremeTemperature",0
"924","Armenia",1970,"GlacialLakeOutbursts",0
"925","Armenia",1980,"Drought",0
"926","Armenia",1980,"Earthquakes",0
"927","Armenia",1980,"VolcanicActivities",0
"928","Armenia",1980,"Floods",0
"929","Armenia",1980,"MassMovements",0
"930","Armenia",1980,"Storms",0
"931","Armenia",1980,"Landslides",0
"932","Armenia",1980,"Fog",0
"933","Armenia",1980,"Wildfires",0
"934","Armenia",1980,"ExtremeTemperature",0
"935","Armenia",1980,"GlacialLakeOutbursts",0
"936","Armenia",1990,"Drought",0
"937","Armenia",1990,"Earthquakes",0
"938","Armenia",1990,"VolcanicActivities",0
"939","Armenia",1990,"Floods",0.4
"940","Armenia",1990,"MassMovements",0
"941","Armenia",1990,"Storms",0
"942","Armenia",1990,"Landslides",0
"943","Armenia",1990,"Fog",0
"944","Armenia",1990,"Wildfires",0
"945","Armenia",1990,"ExtremeTemperature",0
"946","Armenia",1990,"GlacialLakeOutbursts",0
"947","Armenia",2000,"Drought",0
"948","Armenia",2000,"Earthquakes",0
"949","Armenia",2000,"VolcanicActivities",0
"950","Armenia",2000,"Floods",0.1
"951","Armenia",2000,"MassMovements",0
"952","Armenia",2000,"Storms",0
"953","Armenia",2000,"Landslides",0
"954","Armenia",2000,"Fog",0
"955","Armenia",2000,"Wildfires",0
"956","Armenia",2000,"ExtremeTemperature",0
"957","Armenia",2000,"GlacialLakeOutbursts",0
"958","Armenia",2010,"Drought",0
"959","Armenia",2010,"Earthquakes",0
"960","Armenia",2010,"VolcanicActivities",0
"961","Armenia",2010,"Floods",0
"962","Armenia",2010,"MassMovements",0
"963","Armenia",2010,"Storms",0
"964","Armenia",2010,"Landslides",0
"965","Armenia",2010,"Fog",0
"966","Armenia",2010,"Wildfires",0
"967","Armenia",2010,"ExtremeTemperature",0
"968","Armenia",2010,"GlacialLakeOutbursts",0
"969","Asia",1900,"Drought",125000
"970","Asia",1900,"Earthquakes",4842.9
"971","Asia",1900,"VolcanicActivities",15.5
"972","Asia",1900,"Floods",0
"973","Asia",1900,"MassMovements",0
"974","Asia",1900,"Storms",1101.2
"975","Asia",1900,"Landslides",0
"976","Asia",1900,"Fog",0
"977","Asia",1900,"Wildfires",0
"978","Asia",1900,"ExtremeTemperature",0
"979","Asia",1900,"GlacialLakeOutbursts",0
"980","Asia",1910,"Drought",0
"981","Asia",1910,"Earthquakes",3473.4
"982","Asia",1910,"VolcanicActivities",647.5
"983","Asia",1910,"Floods",10137.9
"984","Asia",1910,"MassMovements",0
"985","Asia",1910,"Storms",5630
"986","Asia",1910,"Landslides",0
"987","Asia",1910,"Fog",0
"988","Asia",1910,"Wildfires",0
"989","Asia",1910,"ExtremeTemperature",0
"990","Asia",1910,"GlacialLakeOutbursts",0
"991","Asia",1920,"Drought",350000
"992","Asia",1920,"Earthquakes",38548.6
"993","Asia",1920,"VolcanicActivities",14.4
"994","Asia",1920,"Floods",3.6
"995","Asia",1920,"MassMovements",0
"996","Asia",1920,"Storms",11381.9
"997","Asia",1920,"Landslides",20
"998","Asia",1920,"Fog",0
"999","Asia",1920,"Wildfires",0
"1000","Asia",1920,"ExtremeTemperature",0
"1001","Asia",1920,"GlacialLakeOutbursts",0
"1002","Asia",1930,"Drought",0
"1003","Asia",1930,"Earthquakes",13111.9
"1004","Asia",1930,"VolcanicActivities",266.9
"1005","Asia",1930,"Floods",436093.3
"1006","Asia",1930,"MassMovements",0
"1007","Asia",1930,"Storms",7772.8
"1008","Asia",1930,"Landslides",50
"1009","Asia",1930,"Fog",0
"1010","Asia",1930,"Wildfires",0
"1011","Asia",1930,"ExtremeTemperature",0
"1012","Asia",1930,"GlacialLakeOutbursts",0
"1013","Asia",1940,"Drought",340000
"1014","Asia",1940,"Earthquakes",3395.3
"1015","Asia",1940,"VolcanicActivities",0
"1016","Asia",1940,"Floods",6065.2
"1017","Asia",1940,"MassMovements",0
"1018","Asia",1940,"Storms",12554.9
"1019","Asia",1940,"Landslides",50
"1020","Asia",1940,"Fog",0
"1021","Asia",1940,"Wildfires",0
"1022","Asia",1940,"ExtremeTemperature",0
"1023","Asia",1940,"GlacialLakeOutbursts",0
"1024","Asia",1950,"Drought",0
"1025","Asia",1950,"Earthquakes",1439.2
"1026","Asia",1950,"VolcanicActivities",195
"1027","Asia",1950,"Floods",205570.1
"1028","Asia",1950,"MassMovements",0
"1029","Asia",1950,"Storms",2502.5
"1030","Asia",1950,"Landslides",77.8
"1031","Asia",1950,"Fog",0
"1032","Asia",1950,"Wildfires",0
"1033","Asia",1950,"ExtremeTemperature",132
"1034","Asia",1950,"GlacialLakeOutbursts",0
"1035","Asia",1960,"Drought",150800
"1036","Asia",1960,"Earthquakes",3054.9
"1037","Asia",1960,"VolcanicActivities",313.6
"1038","Asia",1960,"Floods",2596.6
"1039","Asia",1960,"MassMovements",15
"1040","Asia",1960,"Storms",12052.5
"1041","Asia",1960,"Landslides",135
"1042","Asia",1960,"Fog",0
"1043","Asia",1960,"Wildfires",0
"1044","Asia",1960,"ExtremeTemperature",50
"1045","Asia",1960,"GlacialLakeOutbursts",0
"1046","Asia",1970,"Drought",8.1
"1047","Asia",1970,"Earthquakes",32729.5
"1048","Asia",1970,"VolcanicActivities",30
"1049","Asia",1970,"Floods",6465.6
"1050","Asia",1970,"MassMovements",0
"1051","Asia",1970,"Storms",34436.1
"1052","Asia",1970,"Landslides",131.8
"1053","Asia",1970,"Fog",0
"1054","Asia",1970,"Wildfires",0
"1055","Asia",1970,"ExtremeTemperature",89.5
"1056","Asia",1970,"GlacialLakeOutbursts",0
"1057","Asia",1980,"Drought",229.4
"1058","Asia",1980,"Earthquakes",890.3
"1059","Asia",1980,"VolcanicActivities",22.9
"1060","Asia",1980,"Floods",4194.4
"1061","Asia",1980,"MassMovements",87.3
"1062","Asia",1980,"Storms",4011.1
"1063","Asia",1980,"Landslides",293.7
"1064","Asia",1980,"Fog",0
"1065","Asia",1980,"Wildfires",21.2
"1066","Asia",1980,"ExtremeTemperature",233.6
"1067","Asia",1980,"GlacialLakeOutbursts",0
"1068","Asia",1990,"Drought",282.3
"1069","Asia",1990,"Earthquakes",9539.3
"1070","Asia",1990,"VolcanicActivities",89.6
"1071","Asia",1990,"Floods",5301.6
"1072","Asia",1990,"MassMovements",46.8
"1073","Asia",1990,"Storms",18449
"1074","Asia",1990,"Landslides",530.7
"1075","Asia",1990,"Fog",0
"1076","Asia",1990,"Wildfires",47.3
"1077","Asia",1990,"ExtremeTemperature",594.7
"1078","Asia",1990,"GlacialLakeOutbursts",0
"1079","Asia",2000,"Drought",19.1
"1080","Asia",2000,"Earthquakes",44765.3
"1081","Asia",2000,"VolcanicActivities",0.8
"1082","Asia",2000,"Floods",3714.8
"1083","Asia",2000,"MassMovements",6.6
"1084","Asia",2000,"Storms",16007.1
"1085","Asia",2000,"Landslides",613.1
"1086","Asia",2000,"Fog",0
"1087","Asia",2000,"Wildfires",0.5
"1088","Asia",2000,"ExtremeTemperature",908.7
"1089","Asia",2000,"GlacialLakeOutbursts",0
"1090","Asia",2010,"Drought",8.8
"1091","Asia",2010,"Earthquakes",4225.1
"1092","Asia",2010,"VolcanicActivities",88.1
"1093","Asia",2010,"Floods",3723.1
"1094","Asia",2010,"MassMovements",9.2
"1095","Asia",2010,"Storms",1968.6
"1096","Asia",2010,"Landslides",601.6
"1097","Asia",2010,"Fog",0
"1098","Asia",2010,"Wildfires",15.1
"1099","Asia",2010,"ExtremeTemperature",753.3
"1100","Asia",2010,"GlacialLakeOutbursts",0
"1101","Australia",1930,"Drought",0
"1102","Australia",1930,"Earthquakes",0
"1103","Australia",1930,"VolcanicActivities",0
"1104","Australia",1930,"Floods",0
"1105","Australia",1930,"MassMovements",0
"1106","Australia",1930,"Storms",0
"1107","Australia",1930,"Landslides",0
"1108","Australia",1930,"Fog",0
"1109","Australia",1930,"Wildfires",7.1
"1110","Australia",1930,"ExtremeTemperature",0
"1111","Australia",1930,"GlacialLakeOutbursts",0
"1112","Australia",1940,"Drought",0
"1113","Australia",1940,"Earthquakes",0
"1114","Australia",1940,"VolcanicActivities",0
"1115","Australia",1940,"Floods",0
"1116","Australia",1940,"MassMovements",0
"1117","Australia",1940,"Storms",0
"1118","Australia",1940,"Landslides",0
"1119","Australia",1940,"Fog",0
"1120","Australia",1940,"Wildfires",4.9
"1121","Australia",1940,"ExtremeTemperature",0
"1122","Australia",1940,"GlacialLakeOutbursts",0
"1123","Australia",1950,"Drought",0
"1124","Australia",1950,"Earthquakes",0
"1125","Australia",1950,"VolcanicActivities",0
"1126","Australia",1950,"Floods",7
